n_events,unique_event_types,weighted_event_score,behavioral_entropy,temporal_span_ms,temporal_entropy,unique_file_paths,unique_urls,unique_networks,unique_crypto_algos,unique_shared_prefs,has_runtime_exec,has_dex_load,has_sms,has_socket,has_crypto,has_subscriber_id,has_device_id,has_webview,has_url,has_network,has_process,has_settings,cnt_runtime_exec,cnt_dex_load,cnt_sms,cnt_socket,cnt_subscriber_id_access,cnt_device_id_access,cnt_crypto,cnt_webview,cnt_url_access,cnt_okhttp,cnt_network,cnt_process,cnt_start_activity,cnt_activity_resume,cnt_activity,cnt_settings_access,cnt_settings,cnt_device,cnt_file,cnt_file_access,cnt_shared_pref,cnt_sp,cnt_runtime,cnt_unknown,file_access_ratio,network_ratio,sp_ratio,high_signal_ratio,crypto_and_network,device_id_and_network,dex_and_exec,webview_and_url,sms_and_device,richness_score,quality_score,log_n_events,log_weighted_score,log_file_paths,log_urls,label,source_file
13.0,3.0,17.9,0.9912642605354288,23730.0,1.4182958567811883,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3218,0.1609,2.639057329615259,2.9391619220655967,0.6931471805599453,0.0,1,malware_ece76e88fe8ae47beb529f0546c3c8d360d40c50e7b7aa3c6a783b8b53e3c79c.json
315.0,3.0,575.0,0.987169670570821,3129760.0,1.0392996643934427,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6603174603174603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5361,0.1608,5.755742213586912,6.3561076606958915,1.3862943611198906,0.0,1,malware_d3ff6a5e9f69bedd67c09e31ed94a1bd.json
312.0,3.0,569.5,0.9876985316770627,3099728.0,1.0402411013890123,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6602564102564102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5357,0.1607,5.746203190540153,6.34651316930213,1.3862943611198906,0.0,1,malware_d335f22545505783e473b42259253d36.json
309.0,3.0,564.0,0.9882363542945327,3069664.0,1.0411986363060841,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6601941747572816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5353,0.1606,5.736572297479192,6.336825731146441,1.3862943611198906,0.0,1,malware_d0d765731a30dc7d68ab339d144e946f.json
303.0,3.0,553.0,0.9893398434248292,3009433.0,1.043163735850461,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6600660066006601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5346,0.1604,5.717027701406222,6.317164686747284,1.3862943611198906,0.0,1,malware_cd07b48e5ba86570c123e93461cd78db.json
300.0,3.0,547.5,0.9899060116098558,2979225.0,1.0441722084873668,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5342,0.1603,5.707110264748875,6.307187279715285,1.3862943611198906,0.0,1,malware_b469d12d7307f9a6b369d4f7301a6c4b.json
297.0,3.0,542.0,0.9904821454740497,2949092.0,1.0451985965721269,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6599326599326599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5339,0.1602,5.697093486505405,6.297109319933935,1.3862943611198906,0.0,1,malware_ad24048dcb0acf80b1daeecd7274bdb1.json
294.0,3.0,536.5,0.9910685197390255,2918967.0,1.0462433976130867,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6598639455782312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5335,0.16,5.68697535633982,6.2869287600018176,1.3862943611198906,0.0,1,malware_aa2be7fd72752dffa89fb903cb70392e.json
291.0,3.0,531.0,0.9916654195067154,2888793.0,1.0473071280325887,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6597938144329897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5331,0.1599,5.676753802268282,6.2766434893416445,1.3862943611198906,0.0,1,malware_a7d26deb2f8af2465df8735111eee8bc.json
11.0,3.0,13.4,1.3092966682370037,1691.0,0.46899562119725957,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3197,0.1598,2.4849066497880004,2.667228206581955,1.0986122886681096,0.0,1,malware_02af2eef6bef09822756db10f8fcc6e15f6bd034bb1cadd3fbf1737bcf0604db (2).json
285.0,3.0,520.0,0.9928919908933069,2828526.0,1.0494935428235772,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6596491228070176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5323,0.1597,5.655991810819852,6.255750041753367,1.3862943611198906,0.0,1,malware_a581038a69cfa035ab45244c92b61fe0.json
282.0,3.0,514.5,0.9935222892736015,2798278.0,1.0506173631390092,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6595744680851063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5319,0.1596,5.645446897643238,6.245137303457015,1.3862943611198906,0.0,1,malware_a2603254188da3d67e4da5452e0304a9.json
279.0,3.0,509.0,0.994164367836718,2768119.0,1.0517623868420152,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6594982078853047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5315,0.1594,5.634789603169249,6.234410725718371,1.3862943611198906,0.0,1,malware_a063292d8667cf3d83ff9365dfb8650a.json
276.0,3.0,503.5,0.9948185717187215,2738072.0,1.0529292398261885,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6594202898550725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5311,0.1593,5.6240175061873385,6.223567839793664,1.3862943611198906,0.0,1,malware_9639430c8d83e94a2deae6c14cd4fae0.json
270.0,3.0,492.5,0.9961648060501211,2677925.0,1.0553310650775243,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6592592592592592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5303,0.1591,5.602118820879701,6.2015228588735365,1.3862943611198906,0.0,1,malware_8ce42ae8f1206130aeadaa7cad062aca.json
267.0,3.0,487.0,0.996857599019352,2647782.0,1.0565674209986982,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6591760299625468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5299,0.159,5.5909869805108565,6.1903154058531475,1.3862943611198906,0.0,1,malware_812a7218cfdaed1dba29b7d3b1b54f8b.json
264.0,3.0,481.5,0.9975640439089022,2617659.0,1.0578283763751644,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6590909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5295,0.1588,5.579729825986222,6.178980920779041,1.3862943611198906,0.0,1,malware_762138e933a681628ceab29d8e5a96a2.json
261.0,3.0,476.0,0.9982845627947706,2587430.0,1.0591146975784886,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6590038314176245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.529,0.1587,5.568344503761097,6.1675164908883415,1.3862943611198906,0.0,1,malware_75917cec7507075e6a2128a18db08cfe.json
258.0,3.0,470.5,0.999019595666365,2557277.0,1.0604271837119543,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6589147286821705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5286,0.1586,5.556828061699537,6.155919102073512,1.3862943611198906,0.0,1,malware_71b71397622bf9e0b97fdeaec3771b18.json
252.0,3.0,459.5,1.0005350587874255,2497072.0,1.0631340216718614,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6587301587301587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5277,0.1583,5.53338948872752,6.132312855695361,1.3862943611198906,0.0,1,malware_6cf17ea9a7f688c8ac3f953d4cee6795.json
249.0,3.0,454.0,1.0013164676575907,2467041.0,1.0645301520355683,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6586345381526104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5273,0.1582,5.521460917862246,6.12029741895095,1.3862943611198906,0.0,1,malware_66461af2d3c3b018adef6dc451e59802.json
246.0,3.0,448.5,1.0021143500419747,2436812.0,1.0659560086079767,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6585365853658537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5268,0.158,5.5093883366279774,6.108135853911675,1.3862943611198906,0.0,1,malware_6349462efbe6ccf4290d4c19dd740cd7.json
243.0,3.0,443.0,1.0029292514447503,2406650.0,1.0674125834566426,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6584362139917695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5264,0.1579,5.497168225293202,6.095824562432225,1.3862943611198906,0.0,1,malware_62271d750449e39024b0db039a53dc98.json
240.0,3.0,437.5,1.0037617421912817,2376410.0,1.0689009140790482,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5259,0.1578,5.484796933490655,6.083359811812238,1.3862943611198906,0.0,1,malware_5cfeb9dabe032761ac0b5e671cc5ebab.json
234.0,3.0,426.5,1.0054819058967137,2316174.0,1.0719772359285789,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6581196581196581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.525,0.1575,5.459585514144159,6.0579542883768145,1.3862943611198906,0.0,1,malware_5b912cc0f36095ab2f32d95e91b55be7.json
230.0,3.0,420.0,0.9823271245742123,2286110.0,1.0130704672390345,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6608695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5232,0.157,5.442417710521793,6.042632833682381,1.0986122886681096,0.0,1,malware_592ef26fa2ffc5495fa0f5c812bdfeee.json
227.0,3.0,414.5,0.9830057323941167,2256132.0,1.0140727865325367,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6607929515418502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5228,0.1568,5.429345628954441,6.029482614295503,1.0986122886681096,0.0,1,malware_5810c236c795c7236110fd32930de6d9.json
224.0,3.0,409.0,0.9837002471931985,2225707.0,1.0150985654173736,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6607142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5223,0.1567,5.41610040220442,6.016157159698354,1.0986122886681096,0.0,1,malware_4fd58e60c95708660cd35aa90f733248.json
221.0,3.0,403.5,0.9844112544379304,2195632.0,1.0161486659841619,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6606334841628959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5217,0.1565,5.402677381872279,6.002651736498547,1.0986122886681096,0.0,1,malware_4bd33ba8957168dccbeadbbea45c6843.json
215.0,3.0,392.5,0.985885238173194,2135477.0,1.0183255010473469,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6604651162790698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5207,0.1562,5.375278407684165,5.975081067857458,1.0986122886681096,0.0,1,malware_456d061745137912b5c7972bb1883d68.json
212.0,3.0,387.0,0.9866495415516761,2105359.0,1.019454188915425,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.660377358490566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5202,0.1561,5.3612921657094255,5.961005339623274,1.0986122886681096,0.0,1,malware_3fbad2e5b4721effbeb4ceb6c3690f5d.json
209.0,3.0,381.5,0.9874329954632703,2075059.0,1.020611111529576,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6602870813397129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5196,0.1559,5.3471075307174685,5.94672865326659,1.0986122886681096,0.0,1,malware_3c3acd059acf29b49519c09e7a01b3c6.json
203.0,3.0,370.5,0.9890604133328993,2014799.0,1.023014162216474,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6600985221674877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5186,0.1556,5.318119993844216,5.917548864157814,1.0986122886681096,0.0,1,malware_3b785b799471bf424f240deb674a2097.json
200.0,3.0,365.0,0.9899060116098558,1984633.0,1.024262695238763,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.518,0.1554,5.303304908059076,5.902633333401366,1.0986122886681096,0.0,1,malware_3ac34928fdc36c9f3e4dca61ab75c691.json
4.0,4.0,4.7,2.0,49.0,0.9182958448345057,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.3107,0.1553,1.6094379124341003,1.7404661748405044,0.6931471805599453,0.6931471805599453,1,malware_2c842964263a743ae570040a594cbb90781697bc71d0343e9434b1498c109e42.json
13.0,3.0,9.9,1.198183947911799,5548.0,0.4138168793032001,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3103,0.1552,2.639057329615259,2.388762789235098,2.0794415416798357,0.0,1,malware_2645c491301fd04ef182e6ef93afbdb4ff8a17986274499ff056b6848220f5d9.json
197.0,3.0,359.5,0.9907740349865864,1954371.0,1.0255442815898541,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6598984771573604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5174,0.1552,5.288267030694535,5.887491956725004,1.0986122886681096,0.0,1,malware_2c7b372254730bfa366e4759db34812c.json
194.0,3.0,354.0,0.9916654195067154,1924237.0,1.0268602982774702,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6597938144329897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5169,0.1551,5.272999558563747,5.872117789475416,1.0986122886681096,0.0,1,malware_2a8d8e633510dbe3c419b593ddf2be6d.json
191.0,3.0,348.5,0.9925811550436846,1894167.0,1.028212201310106,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6596858638743456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5163,0.1549,5.2574953720277815,5.856503561673865,1.0986122886681096,0.0,1,malware_28ec3aacbb81f7e0ca51e2374fccb09c.json
185.0,3.0,337.5,0.9944899320081598,1833987.0,1.0310299208529765,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6594594594594595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5151,0.1545,5.225746673713202,5.82452409235233,1.0986122886681096,0.0,1,malware_25ca0d7522236b3fb7e3ce93fc9d5a13.json
182.0,3.0,332.0,0.9954852599265351,1803762.0,1.0324990993848708,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6593406593406593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5145,0.1543,5.209486152841421,5.808142489980444,1.0986122886681096,0.0,1,malware_25675b6dfed1491e0e5b411826fe8772.json
179.0,3.0,326.5,0.9965095217500336,1773676.0,1.034010902789275,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.659217877094972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5139,0.1542,5.19295685089021,5.791488055075306,1.0986122886681096,0.0,1,malware_244c982e91b55edd55fab1c96c392211.json
176.0,3.0,321.0,0.9975640439089022,1743530.0,1.0355672806669807,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6590909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5132,0.154,5.176149732573829,5.7745515455444085,1.0986122886681096,0.0,1,malware_237d0253fea2a777798360175fd941e9.json
